【这些习惯你有几个？】1.熟人面前说个不停，生人面前一言不发。2.想早睡，却一直在熬夜。3.不问问题，只查谷歌和百度。4.对事物充满好奇，但除了课本和工作。5.喜欢制定周密的计划，然后不执行。6.经常早饭中饭一起吃。7.永远不知道钱花到哪儿去了。8.网友成为朋友，朋友成为网友。,0
《生男生女与性欲有关?》 (来自 @新浪育儿) http://t.cn/zTCNo0o,0
分享网易新闻:「医生称湖南60%口腔癌因吃槟榔」 http://t.cn/zQU3P9M @网易新闻客户端,0
"翼码助力麦当劳，打造首个微信支付商家-二维码 电子凭证 翼码 麦当劳-中国最大的二维码生成公司 中国最大的二维码生成公司,专业提供二维码营销应用服务，并致力于成为O2O营销模式下的2平台！ http://t.cn/zQhlwxC",0
一个顶顶平庸的人可以成为一场沼泽毒罂粟般热烈，狂放而美丽的爱情的对象；一个君子也能成为一次放荡而不羁的情爱的触媒，一个絮絮叨叨的疯子没准能使某人头脑中出现一曲温柔浮美的牧歌。因此，任何一场恋爱的价值与质量纯粹取决于恋爱者本身。——卡森·麦卡勒斯《伤心咖啡馆之歌》Photo by Thithia,1
被困麦当劳！[泪],-1
【越深交越欢喜的星座】冠军：水瓶（ 路遥知马力，日久见人心，倘若能和水瓶深交，就会发现他们与众不同的魅力）；亚军：狮子（初见会有高高在上的感觉，但深交后发现严肃的外表下有不为人知的可爱一面）；第三名：双鱼（越是不被注意到的，越能给人出其不意的惊喜）?我哒微信平台tianxiaoy,0
智利女童遭性侵怀孕想当妈 总统赞很成熟 （分享自 @百度视频） http://t.cn/zQUqeWK,1
【三星设备移动互联网使用量排名第一】7月11日消息，市场研究公司StatCounter发布报告，在2013年6月份，三星设备已超过苹果，在全球移动互联网使用量方面排名第一。报告显示：三星智能手机移动网络流量占总流量比例为25.5%；第二，苹果设备占25.1%；第三，诺基亚设备占22%；第四，黑莓设备占3.6%。,0
闺女，香蕉用英语怎么说呀？ “banana！” “橘子呢？” “orange！” “苹果呢？” “iphone！” “那大苹果呢？” “ipad！”,0
向化学物say”NO!”选择无添加的化妆品肌肤才能美的健康哦~ http://t.cn/zQyDUiM,1
特价包邮！欢迎关注我们的公众微信，届时为您提供更多商品！ 蒙古人将蒙古刀分为六大系列：勇，智，礼，亲，忠，姻。勇：扶正压邪，阳刚之美。智：正气冲天，运筹帷幄。礼：和中无邪，宾朋连绵。亲：镇宅辟邪，全家平安。忠：引领霸气，得到多助。 淘宝购买地址：http://t.cn/zQvuZFy,1
七月十五中元节，某人去买祭品，看到居然有纸糊的苹果手机，便问老板：烧苹果手机，怕老祖宗不会用吧？老板白了他一眼说：乔布斯已经下去教了，你还操什么心呀？那人便买了一个，老板提醒：买个充电器吧，别忘了烧充电器，回头祖宗找你要就不好了，找你要还是小事，叫你送去就麻烦了。,0
五金城刚装修好的客户家水刚安装上去，透明的粗效过滤段里的白色pp棉就呈现了铁锈色，可见管网老化面之广。免关闭水源开关，双面止水专利结构，免用工具轻松安卸滤芯，更换时绝不漏水，独有抛弃式滤芯，防止重复使用滤壳，杜绝二次污染。@姗小米私房龙虾馆 @永康远大空气净化机 @anjun1986 @我是老漂,0
@新浪新闻 的文章 ：【媒体制作犬类攻击性排行:藏獒伤人概率5星】  我分享了http://t.cn/zQPpTes,0
【伊藤静“陋”习不改 广播中对下田麻美袭胸】在声优杂志《声优GrandPrix》主办网络广播节目《生☆声优GrandPrixV》中，人气声优伊藤静和曾为《偶像大师》亚美真美、《IS》凰铃音配音的下田麻美一起担任嘉宾，没想到在广播快结束的时候，伊藤静将“咸猪手”伸向了正在向FANS道别的下田麻美的胸部。,0
我正在@百度文库 阅读【黑发方法黑发秘方】这篇文章，推荐给大家！用文库客户端可以免财富值下载该文档，客户端下载地址：http://t.cn/zTLPfuq 想立即阅读该文档点这里： http://t.cn/zQhW8R7,0
【苹果新专利：用iPhone遥控各种电器】7月30日讯，最新曝光的一项苹果专利申请显示，苹果将尝试使用统一的控制器，例如iPhone，来控制其他多个设备。这些设备包括游戏主机、视频摄录机、DVD播放器、电视、投影仪、光开关、家用安全系统和车库大门等。@中国车模,0
点解甘搞笑噶？我宜家先知道喔，哈哈！,1
我愿意做你的美人鱼.永远不劈腿@你愿意做我的小火车，永远不出轨吗？愿意就请交换微信密码！,0
【中移动下月发布国际类微信应用Jego 与Skype竞争】国外媒体报道，短信服务正在远离中国市场的大门，三大运营商如今对此可谓深有体会。尽管即时通讯和VoIP应用市场上已充斥着Whatsapp、微 信、Line、Skype以及Tango等产品的竞争，但中国移动仍坚决推出了自主开发的移动VoIP及即时通讯应用——Jego。,0
Hi，我正在使用#百度网盘#，给大家分享“煲机音乐-无损.rar”文件，快来看看吧~ http://t.cn/zQ2GkEt,0
【超人：钢铁之躯】索尼公司重磅推出的“超人”系列重启之作《超人：钢铁之躯》发布了最新海报及剧照。《守望者》导演扎克·施奈德担任导演，“蝙蝠侠三部曲”导演诺兰监制，强强联手，打造出一个倍受欢迎的DC超能英雄电影系列，电影定于2013年6月14日在北美上映，有IMAX版本，有望被引入我国内地。,0
【3.5s破百 奔驰公布了新款SLS AMG Black Series(黑色性能版)在北美售价】新车售价为276800美元（约合人民币169万元）。相比普通版新车最大功率提高到622马力，百公里加速时间仅需3.5s，最高时速可达315km/h。,0
.最凄美的爱，不必呼天抢地，只是相顾无言。失望，有时候，也是一种幸福。因为有所期待，才会失望。遗憾，也是一种幸福。因为还有令你遗憾的事情。追寻爱情，然后发现，爱，从来就是一件千回百转的事。,1
我刚更新了新浪微博KJAVA客户端3.0.0版，推荐你也一起来体验，好东西一定要分享噢！新版增加了：1、分组管理：编辑分组、修改分组、查看分组成员；2、新增隐私设置，增强帐号安全；3、优化快捷键操作；下载地址 jad：http://t.cn/zlOUd3p     jar：http://t.cn/zlOUuia,1
我相信我这次的决定是对的宝贝@山楂糕xianxian 你觉得呢？你会支持下吗！[疑问]  来自诺基亚地图 我在:http://t.cn/zQAHLrG,0
"人物传记 写道 ""华为携手中国移动在海拔5200米的珠峰成功部署TD-LTE 4G网络。6月11日，“极速雪域、跨越巅峰”中国移动西藏公司4G体验网启动仪式在拉萨举行，标志着西藏4G时代到来。中国移动西藏公司已在珠峰大本营、布达拉宫等地建设完成了50余个体验站点。""",0
#ELIFE E6发布会##倾听李炜ELIFE之歌#  【李炜翻唱辑】亲爱的小孩http://t.cn/zHsakXS第一天[视频]http://t.cn/a8eE8N如果你也听说[视频]http://t.cn/zjLjY4U明天的记忆 [视频]http://t.cn/zjbEOd8串烧（对你爱不完+青苹果乐园+失恋阵线联盟+我们能不能不分手）[视频]http://t.cn/zjbuKTV,0
刚在@流量大爆炸 淘到了一个好玩的应用“百度浏览器”，还赚了两个智慧豆，再攒几个我就可以兑换免费手机流量了。如果你也是安徽电信的用户，那就赶紧动来赚免费流量吧！下载地址：http://t.cn/zHpfy5W,1
【笑话：关于工资的歇后语】涨工资——空调；又说涨工资——美的空调；中央发文件说涨工资——中央空调；农民工涨工资——空调下乡；十二五期间工资翻番---远大中央空调；涨工资越涨越穷----变贫空调。 http://t.cn/zQwr4eD  （分享自 @360导航）,0
美媒：打造一个文雅优美的中国需说点文言文——分享自环球网@环球网  http://t.cn/zQw6vgB,0
【五大湖】在加拿大和美国交界处，就是闻名世界的五大淡水湖。它们按大小分别为苏必利尔湖、休伦湖、密歇根湖、伊利湖和安大略湖。五大湖是世界上最大的淡水水域，是始于约100万年前的冰川活动的最终产物。现在的五大湖位于当年被冰川活动反复扩大的河谷中。,0
【苹果望国会开放更多无线电波范围】据外媒报道，苹果、三星、诺基亚、英特尔以及 RIM 在内的大型科技公司目前正在推动美国国会，希望提供更多的科技产品无线电波范围。,0
第一次刷机，果断把机子刷废了，变砖了，谁要，拿去砸核桃吧！[泪]不能微信，不能陌陌，不能快播了[泪],-1
【小米】小米即粟米，能开肠胃、补虚损、益丹田，可用于气血亏损、体质虚弱、胃纳欠佳者进补，适于产妇乳少、产后虚损而引起的乏力倦怠、饮食不香，可作早餐食用。冬春季小米粥更适于产妇。,0
新货上架，人开始多了 [给力] #万国七楼【adidas全系列大型特卖会】#于7月13日-16日举行#adidas万国微信粉丝专场#！全场低至2折，大量男女鞋、服装新款上架，低至59-99元，[心]全场货品1件折上再8.8折，3件折上再8折，5件折上再7折。,0
【或2014年国产 奥迪A3五门版巴黎车展发布】9月27日消息，巴黎车展前夜，大众携全系品牌新车亮相大众之夜，其中奥迪A3 五门版为全球首发，按之前信息，这款车型也将于2014年国产，进军紧凑型豪华车市场。,0
富士康的“国土面积”：相当于125座紫禁城（组图）——富士康在东北、华北、华中以及西南的厂区分布和占地面积。(注：数据来源于各建厂省市地方新闻报道、百度百科和富士康宣传资料，仅供参考，不代表准确数据。) http://t.cn/zQLCsNx  （分享自 @新浪科技）,0
美美的新娘~~[爱你],1
【南阳哪家妇科医院最好【强烈推荐*圣玛】】南阳哪家妇科医院最好【强烈推荐*圣玛】　　【南阳圣玛妇产医院】百度十下，不如咨询一下！南阳圣玛妇产医院专家在线快速解答您的疑惑【免费咨询电话：400-0371-309 咨询预...  --发布到微刊《地方的第三方》http://t.cn/zQzoyLV,1
【最新韩式减龄发型 尽显青春活泼范】 最新韩式减龄发型时尚潮流尽显青春活泼范儿小编点评：韩剧中的女主角总是喜欢用随意自然的发型打造温柔甜美的形象，所以将头发简单随意的用三股辫的形式编到发尾，然后将发辫放在肩膀一侧，...,1
关掉手提电脑，手机，微博，微信，qq，关掉所有，最好连烦恼也一起关掉，好好睡一觉，晚安！[睡觉][睡觉][睡觉][睡觉] 我在:http://t.cn/zQ2IEro,0
@chenze木皆 您好！【微问】为网友向您寻求娱乐休闲方面问题的帮助：“咨询下各位，国内有没有和迪士尼乐园差不多 ...” 『帮助别人，获得礼品』 【回答请点击： http://t.cn/zQPCfzv 】不愿收到求助信息，点击：http://t.cn/zTPze3U 感谢您的乐于助人 !,0
【分析师称苹果今年9月推出300美元低价iPhone】4月17日上午消息，美国投资银行Piper Jaffray分析师吉恩·蒙斯特(Gene Munster)周二预计，苹果将在今年9月推出售价300美元的非补贴版iPhone，明年销量将达到7500万部。,0
【三合一 试驾宝马3系Gran Turismo 335i】就在刚才，宝马3系GT已经上市，价格区间为44.5万——67.3万元。这款结合了轿车的舒适性、旅行车的实用性和Coupe跑车动感性的车型，你喜欢吗？,0
【SUNRISE原创机器人动画《革命机》详细发表】以百分之七十的人类都迁往宇宙生活的时代为舞台、少年驾驶着谜之人型兵器纵横沙场的原创TV动画《革命机Valvrave》将于2013年4月开始在每日放送(MBS)的深夜动画档中播出。,0
拿什么能弥补我连续一周平均每天工作14小时且没有午饭晚饭时间路上俩小时回家只待8小时的伤痛？只有疯狂淘宝了。。。[吐][吐],-1
我今天在#微盘任务#中关注了微盘官方微博，获得了1G奖励空间，你也来免费领取空间吧 http://t.cn/aoXFJa @微盘 新浪网旗下云存储网盘！,1
【2011，你安排好旅游时间了吗？】 一月（哈尔滨、吉林）。二月（海南）。三月（江南）。四月（桂林、黄山、庐山）。五月（滇西北中甸）。六月（张家界）。七月（大连、青岛）。八月（西藏）。九月（新疆）。十月（九寨沟）。十一月（贵州）。十二月（香港）,0
MOTing手机移动宝，小巧精致的身材，20000毫安超大容量，抗震｜防磨｜防摔｜防腐蚀｜防火，紫罗兰｜月光蓝｜宝石红，三种颜色绚丽可爱，让人爱不释手哦：http://t.cn/zQ7qtuD[喜欢],1
新兵清理军营围墙卫生，趁没人管趴那偷懒，见一穿便装的大爷在墙外散步，就喊：大爷帮忙买包烟吧，那大爷说你们不是不让抽烟吗？那新兵说我没事的时候抽一根而已，帮帮忙呗，青岛人都是活雷锋。于是大爷就帮他买了一包。晚上开会的时候，队长大骂，MD谁叫司令帮忙买烟的，还青岛人都是活雷锋。「转」,0
我操，真厉害【全明星】GOTTA组曲  Up主：马里K [视频]http://t.cn/zHlvYV2,1
我在这里: #中粮福临门大厦#坐上飞的到北京，开会，再坐飞的回去…坐了一天的飞机  来自诺基亚地图 http://t.cn/zHektfB,0
"【人造少女养成游戏《少女养成中！》】据Square Enix公司表示，将预定于8月8日在iPhone手机上推出一款人造少女养成游戏《少女养成中！》定价采用基本APP下载免费，一个角色1,000日圆，并将推出定价2,500日圆的角色套组让玩家们选购官方也公布游戏最新OP开头动画让玩家们抢先欣赏http://t.cn/zW9erom",0
【草莓酸奶沙拉】1准备的各种水果洗净2草莓和切小块的苹果用淡盐水浸泡5分钟，其余水果切好即可3所有食材放入容器内，加酸奶。可适当撒些葡萄干之类的点缀。,0
未来怎么发展啊！！！！！ 我在:http://t.cn/zQhpc8u,0
视频:实拍无聊男子与驴互踢 http://t.cn/zQPEhZX  （分享自 @新浪视频）笑死我了,1
我刚刚用#同步助手#清理了iPhone的垃圾，省了 232.37 MB 的空间，真是太好用了！同步助手下载：http://t.cn/zYGRyn4,1
终于花了330天朝币修好了我的note2屏幕玻璃！所以下一个手机必然不是三星！话说今天真热真热……各位多喝水，注意防暑降温,-1
【图】大众补充召回部分进口大众和奥迪汽车_汽车之家  http://t.cn/zQh55TX  （分享自 @汽车之家） @宣言919,0
我已下载了《低碳阴谋：中国与欧美的生死之战》很好看，和好朋友一下分享下http://t.cn/heigIn,1
#随手拍百度地图#@百度地图 生活好帮手，路痴的福,1
【TD版MX2获入网许可】6月19日消息，原定于6月13日公布的TD版本魅族MX2手机此前已经爆出将取消，主要原因是和移动方面的预装应用导致意见不一致。不过从工信部最新获取的消息显示这款型号为M045的TD版MX2已经拿到了入网许可证，目前不清楚是什么状况。,0
我正在监制@小米手机 年度微电影#1699毕业季#。为理想燃烧，骑行1699公里，纪念我们的青春正式毕业。飞监制，必属精品。有想演电影的朋友可以联络我，只看真演技，拒绝潜规则！预告片刚刚出炉，点击观看： http://t.cn/zQPjiZy,0
【新官司！台湾MemSmart起诉苹果专利侵权】6月23日讯，台湾 MemSmart 半导体公司向法庭提交了诉讼材料，起诉苹果公司侵犯其公司的专利。据悉，该诉讼主要涉及的是 iPhone 使用的悬浮微结构技术。据最新消息显示，目前该诉讼已呈交德州东部地方法院审理，尚未指定法官。,0
巴萨后卫女友豪放露乳（组图）  http://t.cn/zQLoVR9  （分享自 @新浪体育）,0
烂网速，我要换联通卡,-1
有再多的遗憾用来牢牢记住不完美的所有美丽   时间在变 世界在变 我也一样,-1
今日福星高照适合买股票，我在#新浪财经第二届交易策略大赛#【收益大比拼赛区】买入002655共达电声，向3600万实盘发起冲击。[酷]http://t.cn/zQhlHo1,1
肯德基手机APP有新的手机优惠活动啦，分享给你，更多优惠和活动，欢迎下载肯德基APP，手机下载：http://t.cn/a0r071；PC下载：http://t.cn/zHWv1VF,0
是让人过目不忘的美好，留在记忆的深处，期待每一次的邂逅……今年最流行的花朵不规则长裙——必备单品 (链接在评论第一条，淘宝会有很多图片供参考哦),0
闪耀✨能量。三星潮享新品夏令营火热招募中。@三星手机促销官方微博 报名均有机会参与三星潮享新品夏令营国内一日游活动。详情欢迎进店咨询。中山大道715号。五芳斋总店旁边华中联顺店。 我在这里:http://t.cn/zHFS3fN,0
我成为了小米年度微电影#1699毕业季#的大监制。为理想燃烧，骑行1699公里，纪念我们的青春正式毕业。我是监制mike， 快去我的个人电影网址震撼下吧 @小米手机  http://t.cn/zQZ2NNG,0
华西没有，同仁堂也没有，到底哪里才有…… 我在这里:http://t.cn/zHeIe3j,-1
(分享自百度文库) http://t.cn/zHFtBeg,0
【8大营养零食、8大垃圾零食】~聪明妈妈会选择~8大营养零食：应季蔬菜条（黄瓜、彩椒、西红柿）、水果，奶制品（鲜奶、奶酪、酸奶）、豆浆、1片面包、土豆泥、地瓜、干果。要避免的8大垃圾零食：薯条/片、炸鸡、奶昔、糖果 、巧克力、夹心饼干、可乐、各种软饮。,0
我今天在#微盘任务#中分享了文件，获得了1G奖励空间，你也来免费领取空间吧 http://t.cn/aoXFJa @微盘 新浪网旗下云存储网盘！,1
人生最甜蜜的欢乐，都是忧伤的果实，人生最纯美的东西，都是从苦难中得来的，我们要亲身经历艰难，然后才懂得怎样去安慰别人。------《桃姐》,1
如果你不出去走走，你就会以为这就是世界。#欧巴我们去旅行吧#！ http://t.cn/zjPfTyF全能看爆笑剧集《欧巴的奇幻之旅》7月1日上线，赢取三星GALAXY S4伴您远行吧！,1
【常被我们扔掉的营养】①扔掉抗癌物质：茄子、萝卜、苹果、红薯、番茄的皮；②扔掉的维生素：莴笋的叶子、白菜的老叶；③扔掉的胶原蛋白：鸡鸭的皮，鱼鳞；④扔到的美容强身好宝贝：骨头、骨髓、软骨；⑤扔掉的最为营养的部分：豆芽的两头、青椒生籽的白色海绵部分、冬瓜白色芯部。,0
我遇到两个人都说大人吃啥的时候都应该拿筷子头给孩子蘸一下，放她嘴里尝尝。一个是我老婶，带了十个娃，各个肥硕，一个是小区全职妈妈，胖女子四个月就喝小米粥。我想少量刺激，是不是能让娃娃脱敏呢，不然一口苹果一块香蕉我们纽康特的肠胃就受不了，又是脓又是血@piggyonmarch @一只土豚 @羽茗6000,0
自在休闲风度尽显精致程度完全呈现小资品味。穿出优雅高贵，可爱甜美的爱心图案浪漫、热情，释放着高贵的气息。,1
#台风苏力#【强台风“苏力”将于13日登陆福建中北部沿海】，“苏力”今天10时中心位于台湾省花莲偏东方约440公里的洋面上，中心风力15级，目前正以每小时20公里左右的速度向西北偏西方向移动，预计今天夜里到明天凌晨在台湾北部沿海登陆，明天中午到傍晚再次登陆福建中北部沿海。,0
【估计以后没人劫机了】劫匪刚一站起来，大喝：劫机。周围旅客脸都笑烂了。劫匪头顶上金光闪闪一堆大字：亲，300万的房子哦，100万的现金哦，亲，还带宝马奥迪专车哦，终生免费乘机呵。唉，劫匪估计得被活活亲死。每一个航班乘客就像等待初恋一样等待劫匪。,1
@新浪新闻 的文章 ：【中国十大面条揭晓 陕西面条意外落选】  我分享了http://t.cn/zQ7S1WD,0
【幼女被三老师强奸 生下孩子当证据】 http://t.cn/zQAnyr3（分享自@搜狐新闻客户端）,0
【神仙眷侣星座组合】白羊座 水瓶座:互相欣赏彼此需要；金牛座 巨蟹座:金牛在巨蟹规划的理想爱巢中增添美的质感；双子座 狮子座:双子遇到热情狮子一唱一和；处女座 天蝎座:心思缜密像生意伙伴；天秤座 射手座:安逸和懒散享受彼此的小幸福；魔羯座 双鱼座:现实遭遇梦幻彼此高度互补。你身边Ta吗？,0
想备份重要资料？想在线看视频？想与朋友分享出游照片？快下载#百度云#客户端！！http://t.cn/zYeDU7Z 现在注册送15G超大空间，快来注册吧： http://t.cn/zTUYHRR  （分享自 @百度云）,0
如果谷歌和百度合并了，会不会改名叫GoodBye,0
【人生的12个自我警示】1最贵的东西：信仰2最好的美德：忠诚3最利的武器:知识4最大的敌人：私欲；5最美的成就:善功；6最深的快乐：知足；7最实的悲哀：心死；8最厚的福利：淡泊；9最强的恶源：贪婪；10最真的愚蠢：自欺；11最丑的恶德：嫉妒；12最善的准则：谨言 我在:http://t.cn/zQZxgII,0
#雅姿14夜#我刚刚加入雅姿#卓效美肌课程#，14天轻松拥有优美的体态，肌肤由内而外的后轻健康，分享即有机会赢取玑因14活颜精华液体验装！ 马上参与：http://t.cn/zQy4jOh,1
刘植荣：建世界最长海底隧道靠谱吗？ - 刘植荣的博客 - 我的搜狐 http://t.cn/zQyhAND,0
短信课堂：OTT一词来源于篮球运动，是“过顶传球”之意。移动互联网时代，OTT服务商越过运营商发展基于开放互联网的各种视频及数据业务，直接面向用户提供服务和计费，使运营商逐渐被“管道化”、“边缘化”，根本无法触及管道中传输的巨大价值。@天津联通报,0
《如果 爱》迄今为止最爱的电影，看电影到现在唯一一部看一遍伤心一遍的电影。n华美的歌舞，绚丽的舞台，舒服的演员。却从中看到了残忍的影子，那一句，小雨应该不是真的爱班主，对于那个男人也并不是真正的爱……,1
波西米亚厚底凉鞋， 购买地址： http://t.cn/zQwBe3n    （嗨！喜欢淘宝的朋友请关注微信号！→meiyichu18 ）,0
回家四天淘宝上千。[泪][泪][泪]@阿空大人 @_温暖的尸体啊啊啊 我在这里:http://t.cn/zHDZKor,-1
"看清一个人其实很简单，看你有多关注TA, intentionally or unconsciously; 有些人你永远看不清原因也很简单：U read them wiz ur eyes rather than [心]..生活中有多少时间我们在用心看世界？Not much..Therefore, do not get upset if someday ugly sides were observed, coz we never ever cared...",0
三星手机必备移动电源　关注并转发微博就有机会获得 地址：http://t.cn/zQPHlfU,0
麦当劳海贼王，肯德基柯南，绝对故意的。[爱你] 我在:http://t.cn/zQA0j2F,0
成功预约北斗小葱手机/北斗青葱手机的用户，新浪微博分享预约信息，并@ 三名好友 @谭文胜微博 ，就有机会获得价值799元四核北斗小葱手机一部！ 分享预约地址：http://t.cn/zj7ptJL http://t.cn/zj7ptJL,0
淘宝，十元付邮费试用，不过这件商品需要950淘金币哦，儿童内衣套装，http://t.cn/zQPTvTf,0
(分享自@百度文库) http://t.cn/zQwFuZE,0
【双核WP系统智器 诺基亚920行货报4550元|诺基亚|系统|双核_手机_科技时代_新浪网】文/莫甘娜[山东行情]诺基亚Lumia920(参数报价图片论坛软件)是WindowsPhone8的旗舰产品... http://t.cn/zYa7XW3,0
"苹果数据线 iPhone4 4S数据线 touch4 ipad 2 3 数据线 包邮,售价:7元http://t.cn/zQPOoji",0
我终于可以躺下了[蜡烛][蜡烛][蜡烛][蜡烛] 一晚上才抄了11遍 右手实在动不了了 明天早点起继续抄 一边抄一边微信一边陌陌 才給我动力抄到现在 很感谢那个一直听我诉苦給我建议旳人 还那样帮我 鼓励我 真旳太感激了 好了困得实在不行了 累得不想醒  晚安了 赐我一个长长旳长夜吧[蜡烛][蜡烛]不想醒了,-1
米墨不下十次的跟我炫耀他的iPhone是多么多么的强大有趣，甚至他四岁的儿子都多么多么的爱不释手，玩儿了iPhone之后不哭不闹，乖巧可人… 可见iFans们多么的时刻离不开iPhone/iPod，所以有人设计了这个抓手，可以让你在任何时候，哪怕是需要双手做别的事情的时候都能盯着.,0
